0.0901936	0.030048	0.491045	0.133863	0.163766	0.0910835	
0.0740628	0.0246664	0.30056	0.224499	0.144789	0.231423	
0.0675443	0.0201089	0.402197	0.139335	0.163389	0.207426	
0.0903724	0.027197	0.323883	0.192984	0.232087	0.133477	
0.0835798	0.0576364	0.196783	0.148551	0.358451	0.154998	
0.0849777	0.0628086	0.101329	0.37724	0.136315	0.237331	
0.159935	0.0769889	0.348046	0.0503358	0.270056	0.094638	
0.0869754	0.0869486	0.0436374	0.521545	0.108697	0.152196	
0.0135974	0.0447471	0.250207	0.178587	0.0298874	0.482974	
0.114929	0.0599426	0.302258	0.13431	0.196593	0.191967	
0.0918242	0.0466235	0.17556	0.297802	0.190022	0.198169	
0.0265053	0.0442088	0.24785	0.0265053	0.557612	0.0973195	
0.0385637	0.154422	0.0827957	0.0425605	0.508314	0.173344	
0.00151144	0.00327219	0.00630101	0.00116149	0.777722	0.210032	
0.126065	0.0689295	0.304153	0.187939	0.195039	0.117874	
5.461e-06	2.63641e-06	1.39662e-05	0.738566	2.2071e-05	0.26139	
0.0811853	0.0218973	0.339988	0.248542	0.147915	0.160472	
0.0231285	0.0101928	0.110306	0.512857	0.180302	0.163213	
0.0710869	0.0300167	0.290985	0.216868	0.181004	0.210039	
0.0820481	0.0614899	0.264957	0.232662	0.202102	0.15674	
0.133342	0.124414	0.222288	0.217683	0.137932	0.16434	
0.00640384	0.0022124	0.109987	0.529346	0.081082	0.270969	
0.0308315	0.014348	0.0284474	0.686105	0.100253	0.140014	
0.0938033	0.0846399	0.176641	0.184775	0.270815	0.189326	
0.111288	0.0217072	0.249152	0.262347	0.148507	0.206998	
0.102533	0.0489872	0.245726	0.212752	0.216374	0.173628	
0.152024	0.0908696	0.238419	0.122136	0.288312	0.108239	
0.0237252	0.0171675	0.0264193	0.279725	0.04093	0.612033	
0.0974419	0.0957994	0.206731	0.000498586	0.586398	0.0131317	
0.173317	0.0440811	0.231325	0.0585737	0.461547	0.0311558	
0.0817437	0.0313998	0.32718	0.286345	0.136421	0.13691	
0.108724	0.0806036	0.242878	0.0302814	0.502909	0.0346038	
0.245715	0.161717	0.212128	0.00318724	0.374874	0.00237928	
0.0993179	0.0563606	0.205813	0.33378	0.139885	0.164844	
0.169254	0.0829884	0.301113	0.105238	0.235836	0.10557	
0.163146	0.00584516	0.0916266	0.0755248	0.158172	0.505686	
0.0815919	0.0279468	0.0963825	0.395567	0.191486	0.207026	
0.0812739	0.0578012	0.1627	0.322956	0.173097	0.202172	
0.083617	0.039796	0.298239	0.174683	0.249676	0.153989	
0.066429	0.0174236	0.374366	0.0345828	0.158728	0.348471	
0.0748428	0.0453486	0.278965	0.2829	0.186131	0.131813	
0.0787152	0.0247785	0.375026	0.188599	0.174904	0.157977	
0.0384386	0.026125	0.272989	0.291759	0.208727	0.161961	
0.00830913	0.00398378	0.0248532	0.787996	0.0191413	0.155717	
0.0698239	0.0518328	0.108362	0.447268	0.131233	0.191481	
0.0810724	0.00518116	0.385025	0.164374	0.143037	0.221311	
0.0402726	0.015329	0.114331	0.315071	0.11869	0.396307	
0.092135	0.0084851	0.174232	0.302977	0.217238	0.204933	
0.0505984	0.0346643	0.128835	0.242061	0.116283	0.427559	
0.0846982	0.0075956	0.668814	0.0499842	0.153137	0.0357709	
0.0549625	0.0246997	0.212993	0.246689	0.261471	0.199184	
0.0673787	0.0280177	0.189209	0.405107	0.142688	0.1676	
0.0754853	0.0131928	0.415542	0.253392	0.154196	0.0881928	
0.0512328	0.0246743	0.188697	0.383716	0.159116	0.192563	
0.00173064	0.000712239	0.0382506	0.514838	0.0140819	0.430386	
0.0907731	0.117327	0.230553	0.177753	0.220122	0.163473	
0.0982744	0.0458349	0.259423	0.205347	0.219901	0.171219	
0.08932	0.190279	0.169261	0.174399	0.284085	0.0926555	
0.0630676	0.204429	0.127845	0.216311	0.187445	0.200902	
0.147115	0.010967	0.046533	0.0656524	0.290401	0.439332	
0.110017	0.0807171	0.146296	0.297266	0.13133	0.234373	
0.0620762	0.0315978	0.123702	0.387143	0.196368	0.199113	
0.0625097	0.0426933	0.19304	0.170753	0.402662	0.128342	
0.0972865	0.0733352	0.243176	0.223542	0.191256	0.171404	
0.084265	0.0100684	0.628312	0.0730163	0.155319	0.0490197	
1.18676e-12	6.12089e-13	0.4328	0.5672	3.7667e-12	2.49219e-12	
0.0819692	0.181333	0.194496	0.216032	0.119212	0.206958	
0.0931716	0.0196674	0.480636	0.140277	0.186805	0.0794425	
0.0278023	0.263892	0.319397	0.222201	0.0417062	0.125002	
0.0472948	0.0118847	0.229787	0.318867	0.0950363	0.297131	
0.272688	0.181791	1.48687e-05	0.109108	0.2364	0.199998	
0.0538402	0.0507217	0.268028	0.229469	0.108021	0.28992	
0.0988375	0.0616374	0.307085	0.154768	0.220423	0.157249	
0.0734754	0.0474529	0.102952	0.406682	0.133006	0.236431	
0.0723849	0.0302132	0.319306	0.2839	0.15544	0.138756	
0.000583466	0.0195602	0.457162	0.041579	0.21632	0.264795	
0.0978325	0.0373603	0.262484	0.049768	0.477829	0.074726	
0.144419	0.0123297	0.271645	0.0531976	0.379626	0.138783	
0.0776722	0.0337363	0.220009	0.315349	0.152292	0.200942	
0.087251	0.0378271	0.13196	0.339231	0.157021	0.246709	
0.0524064	0.0179201	0.102412	0.418221	0.134722	0.274318	
0.0699308	0.0215676	0.208095	0.358163	0.151472	0.190772	
0.0621324	0.0226261	0.0380157	0.248179	0.080859	0.548187	
0.0288941	2.01063e-05	0.153168	0.714999	0.0555316	0.0473868	
0.0856221	0.0430563	0.199001	0.290832	0.185091	0.196397	
0.11674	0.0557044	0.206998	0.107865	0.401293	0.1114	
0.0936934	0.0263975	0.109176	0.31297	0.148122	0.30964	
0.0293395	0.00346713	0.241463	0.0519981	0.650758	0.0229737	
0.0513141	0.00697418	0.150493	0.497629	0.140682	0.152908	
0.1569	0.0588001	0.1961	0.0980001	0.2418	0.248399	
0.056954	0.0229284	0.141634	0.554117	0.085937	0.13843	
0.0847212	0.176435	0.182109	0.0884093	0.238297	0.230029	
0.1111	5.06485e-10	1.47413e-09	0.2222	0.4815	0.1852	
0.113769	0.0566732	0.246023	0.233816	0.195375	0.154344	
0.11592	0.0678349	0.345407	0.151313	0.187647	0.131879	
8.22433e-05	2.62297e-05	0.0318533	0.520548	0.0105922	0.436898	
0.410935	0.0815255	0.199389	0.122998	0.127882	0.0572701	
0.0548449	0.0285586	0.176006	0.413219	0.129388	0.197984	
0.0706412	0.0871893	0.175752	0.282351	0.216863	0.167204	
0.0728164	0.0294231	0.121965	0.38898	0.121597	0.26522	
0.0723313	0.0232471	0.31057	0.282497	0.180565	0.130789	
0.0814754	0.0263651	0.118059	0.328145	0.16057	0.285386	
0.000475098	0.000226562	0.355585	0.000260158	0.503479	0.139974	
0.0644499	0.0358336	0.122986	0.375217	0.176419	0.225095	
0.073844	0.0242389	0.108862	0.282653	0.171937	0.338465	
0.109451	0.0647457	0.293732	0.213327	0.162421	0.156323	
0.103283	0.00130972	0.287076	0.00460014	0.578375	0.0253562	
0.0915084	0.0119222	0.139983	0.287399	0.251169	0.218019	
0.0862793	0.00838585	0.705601	0.0247199	0.151941	0.023073	
0.0842413	0.0336377	0.324978	0.184742	0.192785	0.179616	
0.0248767	0.0857363	0.0677076	0.130385	0.363132	0.328162	
0.0841826	0.0355748	0.230542	0.208697	0.211921	0.229083	
0.0359251	0.263076	0.36635	0.0874941	0.121344	0.12581	
0.0890912	0.0453959	0.24203	0.176904	0.260645	0.185934	
0.215279	0.101924	0.325949	0.017235	0.19867	0.140943	
0.0795109	0.000291174	0.762946	0.00428955	0.151718	0.00124467	
0.0663183	0.0817572	0.180157	0.313393	0.210062	0.148313	
0.201381	0.0672171	0.617655	0.0047212	0.107791	0.00123427	
0.165358	0.0862561	0.243425	0.154179	0.200018	0.150764	
0.107142	0.049989	0.241444	0.258635	0.171681	0.17111	
0.111855	0.035725	0.465003	0.121883	0.174095	0.0914385	
7.49666e-07	3.71947e-07	0.0704082	0.0563077	1.62043e-06	0.873281	
0.0781325	0.018423	0.410546	0.182039	0.201187	0.109673	
0.173985	0.107422	0.307754	0.113273	0.125313	0.172252	
0.0906001	0.0273821	0.350337	0.173263	0.236589	0.121829	
0.0534778	0.0161553	0.272192	0.391783	0.0986063	0.167786	
0.0548997	0.0267215	0.275048	0.25783	0.209317	0.176184	
0.0194319	0.171942	0.0983655	0.0635465	0.47025	0.176465	
0.0713078	0.0354436	0.24207	0.208862	0.145647	0.29667	
0.0030855	0.0387207	0.249354	0.161851	0.00981513	0.537174	
0.0819252	0.0500959	0.260968	0.225353	0.192296	0.189362	
0.0728625	0.0446398	0.249506	0.276563	0.200608	0.155821	
0.104372	0.0359354	0.420197	0.0515051	0.261835	0.126156	
0.0300742	0.00487028	0.0562186	0.497245	0.0955256	0.316067	
0.0240522	0.00732208	0.0802589	0.03148	0.646689	0.210198	
0.628087	8.12967e-06	2.02592e-05	6.4126e-05	0.179495	0.192325	
0.0285545	0.0147084	0.318582	0.059345	0.41319	0.16562	
0.0884264	0.0314355	0.228502	0.215198	0.260456	0.175982	
0.0406044	0.0221132	0.128035	0.44997	0.107233	0.252045	
0.154735	0.0923163	0.215376	0.123925	0.311867	0.101781	
0.11218	0.0495822	0.280792	0.201333	0.201491	0.154623	
0.0745732	0.0378456	0.596298	0.0440045	0.195831	0.0514471	
0.104578	0.0488999	0.252334	0.203478	0.223473	0.167238	
0.0974911	0.0555978	0.220696	0.164993	0.299562	0.16166	
0.0970892	0.0582867	0.187555	0.213921	0.246176	0.196972	
0.0388142	0.0217428	0.101407	0.452246	0.111679	0.274111	
0.100712	0.0572799	0.224166	0.238331	0.188978	0.190533	
0.0467059	0.0159406	0.116331	0.177665	0.381329	0.262029	
0.0296606	0.0161601	0.0632858	0.455856	0.0695773	0.36546	
0.104386	0.0118704	0.18188	0.413777	0.0552054	0.232881	
0.126051	0.0321752	0.224137	0.27552	0.171966	0.170149	
0.0369043	0.0215677	0.518464	0.0791496	0.0706917	0.273222	
3.66458e-11	2.10416e-13	0.0331	0.4967	0.0927	0.3775	
0.0664534	0.0419504	0.192737	0.205103	0.338117	0.155639	
0.0664985	0.036591	0.138128	0.415092	0.152291	0.191399	
0.0959003	0.0454696	0.344839	0.205797	0.183896	0.124099	
0.0454971	0.0150758	0.247363	0.0798652	0.157273	0.454926	
0.0362872	0.0139798	0.204885	0.457944	0.133556	0.153348	
0.0733059	0.0119954	0.437673	0.211373	0.150595	0.115058	
0.0499149	0.0220367	0.12326	0.452154	0.173344	0.179291	
0.0664542	0.0373394	0.151206	0.390171	0.18188	0.17295	
0.0229329	0.00607325	0.0431362	0.569836	0.0575263	0.300496	
0.048016	0.0234171	0.161773	0.461468	0.119659	0.185667	
0.0550223	0.0361456	0.127298	0.353623	0.253216	0.174694	
0.121547	0.0156203	0.347606	0.21575	0.152901	0.146577	
4.61689e-06	0.0212976	0.063816	0.765886	0.0213067	0.127689	
0.032206	0.0129067	0.13403	0.544652	0.0620191	0.214186	
0.0440943	3.58227e-05	0.132078	0.362416	0.153804	0.307571	
0.10758	0.00632646	0.102991	0.285012	0.257548	0.240544	
0.0965302	0.073802	0.162899	0.341252	0.152653	0.172864	
0.0777936	0.0477626	0.104593	0.417585	0.136392	0.215874	
0.0455256	0.0130512	0.0779492	0.504367	0.0690886	0.290018	
0.0899451	0.0301711	0.365083	0.209694	0.17612	0.128986	
0.0829733	0.0160312	0.195495	0.386173	0.112918	0.206409	
0.0769778	0.0363193	0.353623	0.199817	0.207693	0.12557	
0.00271325	0.00229068	0.00318014	0.521746	0.00550747	0.464563	
0.0204874	0.0135756	0.0684159	0.766258	0.0645239	0.0667393	
0.0101965	0.00427892	0.323113	0.308628	0.0203315	0.333453	
0.200715	0.159994	0.240736	0.064466	0.217929	0.116161	
0.0818919	0.0530957	0.166082	0.378911	0.148819	0.171201	
0.0574901	0.0258064	0.186638	0.22527	0.377274	0.127521	
0.0790632	0.0281658	0.273469	0.314916	0.14048	0.163907	
0.0504717	0.0818292	0.119586	0.372535	0.143714	0.231865	
0.00487723	0.216317	0.0229403	0.0205564	0.554916	0.180393	
0.0718667	0.0271241	0.27412	0.188556	0.255478	0.182855	
0.0534761	0.0226784	0.144377	0.414186	0.175109	0.190174	
0.0922462	0.048226	0.183384	0.292	0.21402	0.170124	
0.060465	0.0368966	0.127211	0.393706	0.130803	0.250919	
0.0588543	0.0488168	0.191209	0.244582	0.197219	0.259319	
0.0590368	0.0696127	0.147274	0.125641	0.248348	0.350088	
0.0601776	0.0227049	0.187013	0.3741	0.205672	0.150332	
0.0818919	0.0530957	0.166082	0.378911	0.148819	0.171201	
0.0645921	0.00874862	0.100487	0.403196	0.178327	0.244649	
0.0889297	0.0287051	0.369462	0.251705	0.149591	0.111608	
0.0579421	0.0376096	0.304792	0.107373	0.349063	0.14322	
0.0850721	0.0420181	0.19961	0.292863	0.183431	0.197006	
0.0689688	0.0408723	0.134549	0.329418	0.144139	0.282053	
0.0522962	0.0254108	0.127781	0.426619	0.117807	0.250085	
0.0707407	0.0554776	0.282044	0.190643	0.179584	0.22151	
0.100854	0.050763	0.239115	0.222739	0.219745	0.166784	
0.172693	0.0197963	0.381424	0.127476	0.160956	0.137654	
0.084876	0.0362884	0.235388	0.296335	0.165712	0.181401	
0.118174	0.0566915	0.250902	0.219391	0.196991	0.15785	
0.101908	0.0463751	0.342418	0.192126	0.187045	0.130128	
0.0338392	0.0228429	0.217384	0.239442	0.254268	0.232224	
0.272673	0.217178	0.217178	1.53124e-13	0.217178	0.0757924	
0.0990108	0.0341281	0.258799	0.254365	0.172784	0.180914	
9.20853e-10	4.87214e-10	1.49693e-09	1	2.97653e-09	3.63891e-09	
0.0645654	0.0282248	0.187612	0.378251	0.112519	0.228828	
0.0820313	0.00582551	0.64925	0.0813178	0.146028	0.0355477	
0.0685681	0.0405788	0.186026	0.347805	0.19365	0.163372	
0.0465047	1.11557e-09	0.39534	3.78029e-09	0.50005	0.0581058	
0.121245	0.0786749	0.324794	0.10688	0.259598	0.108808	
0.0572523	0.0256961	0.194619	0.308397	0.239552	0.174483	
0.0906613	0.0192272	0.442914	0.17707	0.187251	0.0828774	
1.03473e-09	3.53222e-10	3.63264e-09	1	1.91037e-09	1.96218e-09	
0.0987475	0.0511298	0.131471	0.356437	0.141243	0.220972	
0.0707531	0.0173901	0.384176	0.230796	0.161149	0.135735	
0.0911808	0.073862	0.258991	0.225221	0.138766	0.211979	
0.0668721	0.0340337	0.245161	0.236619	0.204419	0.212895	
0.162353	0.160214	0.0569701	0.13998	0.315807	0.164676	
3.59874e-11	0.147381	7.01854e-11	0.0634328	7.95889e-11	0.789187	
0.00681552	0.00353018	0.0215128	0.872916	0.0170744	0.0781511	
4.04008e-06	0.14992	1.3132e-05	0.224627	6.4788e-06	0.62543	
0.170438	0.08104	0.317615	0.125851	0.198185	0.106871	
0.0109529	0.00281773	0.214245	0.484176	0.122916	0.164893	
0.109379	0.0554173	0.260658	0.23171	0.18138	0.161456	
