0.0578624	0.0916584	0.290526	0.194662	0.180508	0.184783	
0.00541959	0.0189981	0.189761	0.143033	0.106165	0.536622	
0.0157356	0.0109991	0.353524	0.0760001	0.158518	0.385223	
0.0690554	0.002806	0.257043	0.0210056	0.555995	0.0940945	
0.0870964	0.0693724	0.162355	0.105089	0.425312	0.150775	
0.0829083	0.0689893	0.0549666	0.407838	0.128842	0.256456	
0.178144	0.0833602	0.39475	5.67569e-07	0.279629	0.0641164	
0.0869913	0.0869913	0.0434957	0.521648	0.108689	0.152185	
4.65259e-08	0.0416959	0.249975	0.166683	1.27793e-07	0.541646	
0.0789173	0.0842161	0.252653	0.0789166	0.326361	0.178936	
0.00554748	5.84506e-06	0.0147841	0.635969	0.029549	0.314145	
0.0265053	0.0442088	0.24785	0.0265053	0.557612	0.0973195	
0.0300914	0.17326	0.0479076	0.00220847	0.579416	0.167117	
1.36483e-08	3.41498e-08	6.15045e-08	6.85319e-09	0.7907	0.2093	
0.149908	0.103966	0.203242	0.197742	0.218496	0.126646	
3.78015e-21	2.11636e-21	1.92342e-16	0.7386	4.62019e-16	0.2614	
0.0604051	0.0276029	0.0723496	0.425872	0.130965	0.282806	
2.49298e-07	1.2459e-07	0.0827213	0.58361	0.176431	0.157237	
3.53447e-06	1.47484e-06	0.441764	0.0178099	0.193124	0.347297	
1.83032e-05	0.313043	5.45869e-05	0.161618	5.38763e-05	0.525212	
0.133313	0.124412	0.222222	0.217822	0.137814	0.164416	
7.24121e-13	2.42679e-13	0.0933	0.5467	0.08	0.28	
0.0308684	0.013331	0.0156722	0.71876	0.102557	0.118812	
0.0653949	0.214972	0.0934944	0.0561004	0.401854	0.168184	
0.0250026	1.05835e-06	0.0417076	0.54163	0.0417015	0.349957	
0.104438	0.0566676	0.185437	0.225738	0.232376	0.195342	
0.228345	0.152714	0.225943	2.52894e-06	0.37304	0.0199545	
0.00655442	0.00655435	0.00699165	0.231363	0.00699189	0.741545	
0.0967903	0.0967903	0.206479	3.89795e-14	0.587041	0.0128987	
0.194	0.0448	0.2239	0.0448	0.4925	2.24009e-07	
0.111087	0.0238083	0.166664	0.000154189	0.531569	0.166718	
0.105957	0.083617	0.242087	0.0089896	0.536996	0.0223532	
0.2475	0.1634	0.2129	2.98975e-13	0.3762	2.29874e-13	
0.100808	0.0747847	0.0504257	0.435629	0.129592	0.208761	
0.187133	0.0910475	0.314714	0.0784078	0.240326	0.0883714	
0.1957	7.00038e-09	1.90013e-08	8.56757e-12	0.163	0.6413	
6.4981e-06	2.19514e-06	4.85671e-06	0.697377	1.58741e-05	0.302593	
0.0745964	0.0698181	0.0843355	0.367593	0.173057	0.2306	
3.78608e-06	2.06795e-06	0.523135	8.29831e-06	0.397354	0.0794962	
0.0628557	0.0118348	0.384689	0.00292167	0.158277	0.379422	
0.173883	0.202881	0.144897	0.144935	0.289888	0.043516	
0.0429713	0.023667	0.27208	0.212668	0.191879	0.256734	
